coding	meaning	node_id	parent_id	selectable
V583	V58.3 Unspecified occupant of pick-up truck or van injured in nontraffic accident	150030	149990	Y
V584	V58.4 Person injured while boarding or alighting	150040	149990	Y
V585	V58.5 Driver injured in traffic accident	150050	149990	Y
V586	V58.6 Passenger injured in traffic accident	150060	149990	Y
V587	V58.7 Person on outside of vehicle injured in traffic accident	150070	149990	Y
V589	V58.9 Unspecified occupant of pick-up truck or van injured in traffic accident	150080	149990	Y
V59	V59 Occupant of pick-up truck or van injured in other and unspecified transport accidents	150090	2460	N
V590	V59.0 Driver injured in collision with other and unspecified motor vehicles in nontraffic accident	150100	150090	Y
V591	V59.1 Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident	150110	150090	Y
V592	V59.2 Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in nontraffic accident	150120	150090	Y
V593	V59.3 Occupant [any] of pick-up truck or van injured in unspecified nontraffic accident	150130	150090	Y
V594	V59.4 Driver injured in collision with other and unspecified motor vehicles in traffic accident	150140	150090	Y
V595	V59.5 Passenger injured in collision with other and unspecified motor vehicles in traffic accident	150150	150090	Y
V596	V59.6 Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident	150160	150090	Y
V598	V59.8 Occupant [any] of pick-up truck or van injured in other specified transport accidents	150170	150090	Y
V599	V59.9 Occupant [any] of pick-up truck or van injured in unspecified traffic accident	150180	150090	Y
V60	V60 Occupant of heavy transport vehicle injured in collision with pedestrian or animal	150190	2470	N
V600	V60.0 Driver injured in nontraffic accident	150200	150190	Y
V601	V60.1 Passenger injured in nontraffic accident	150210	150190	Y
V602	V60.2 Person on outside of vehicle injured in nontraffic accident	150220	150190	Y
V603	V60.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	150230	150190	Y
V604	V60.4 Person injured while boarding or alighting	150240	150190	Y
V605	V60.5 Driver injured in traffic accident	150250	150190	Y
V606	V60.6 Passenger injured in traffic accident	150260	150190	Y
V607	V60.7 Person on outside of vehicle injured in traffic accident	150270	150190	Y
V609	V60.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	150280	150190	Y
V61	V61 Occupant of heavy transport vehicle injured in collision with pedal cycle	150290	2470	N
V610	V61.0 Driver injured in nontraffic accident	150300	150290	Y
V611	V61.1 Passenger injured in nontraffic accident	150310	150290	Y
V612	V61.2 Person on outside of vehicle injured in nontraffic accident	150320	150290	Y
V613	V61.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	150330	150290	Y
V614	V61.4 Person injured while boarding or alighting	150340	150290	Y
V615	V61.5 Driver injured in traffic accident	150350	150290	Y
V616	V61.6 Passenger injured in traffic accident	150360	150290	Y
V617	V61.7 Person on outside of vehicle injured in traffic accident	150370	150290	Y
V619	V61.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	150380	150290	Y
V62	V62 Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle	150390	2470	N
V620	V62.0 Driver injured in nontraffic accident	150400	150390	Y
V621	V62.1 Passenger injured in nontraffic accident	150410	150390	Y
V622	V62.2 Person on outside of vehicle injured in nontraffic accident	150420	150390	Y
V623	V62.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	150430	150390	Y
V624	V62.4 Person injured while boarding or alighting	150440	150390	Y
V625	V62.5 Driver injured in traffic accident	150450	150390	Y
V626	V62.6 Passenger injured in traffic accident	150460	150390	Y
V627	V62.7 Person on outside of vehicle injured in traffic accident	150470	150390	Y
V629	V62.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	150480	150390	Y
V63	V63 Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van	150490	2470	N
V630	V63.0 Driver injured in nontraffic accident	150500	150490	Y
V631	V63.1 Passenger injured in nontraffic accident	150510	150490	Y
V632	V63.2 Person on outside of vehicle injured in nontraffic accident	150520	150490	Y
V633	V63.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	150530	150490	Y
V634	V63.4 Person injured while boarding or alighting	150540	150490	Y
V635	V63.5 Driver injured in traffic accident	150550	150490	Y
V636	V63.6 Passenger injured in traffic accident	150560	150490	Y
V637	V63.7 Person on outside of vehicle injured in traffic accident	150570	150490	Y
V639	V63.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	150580	150490	Y
V64	V64 Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus	150590	2470	N
V640	V64.0 Driver injured in nontraffic accident	150600	150590	Y
V641	V64.1 Passenger injured in nontraffic accident	150610	150590	Y
V642	V64.2 Person on outside of vehicle injured in nontraffic accident	150620	150590	Y
V643	V64.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	150630	150590	Y
V644	V64.4 Person injured while boarding or alighting	150640	150590	Y
V645	V64.5 Driver injured in traffic accident	150650	150590	Y
V646	V64.6 Passenger injured in traffic accident	150660	150590	Y
V647	V64.7 Person on outside of vehicle injured in traffic accident	150670	150590	Y
V649	V64.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	150680	150590	Y
V65	V65 Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle	150690	2470	N
V650	V65.0 Driver injured in nontraffic accident	150700	150690	Y
V651	V65.1 Passenger injured in nontraffic accident	150710	150690	Y
V652	V65.2 Person on outside of vehicle injured in nontraffic accident	150720	150690	Y
V653	V65.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	150730	150690	Y
V654	V65.4 Person injured while boarding or alighting	150740	150690	Y
V655	V65.5 Driver injured in traffic accident	150750	150690	Y
V656	V65.6 Passenger injured in traffic accident	150760	150690	Y
V657	V65.7 Person on outside of vehicle injured in traffic accident	150770	150690	Y
V659	V65.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	150780	150690	Y
V66	V66 Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle	150790	2470	N
V660	V66.0 Driver injured in nontraffic accident	150800	150790	Y
V661	V66.1 Passenger injured in nontraffic accident	150810	150790	Y
V662	V66.2 Person on outside of vehicle injured in nontraffic accident	150820	150790	Y
V663	V66.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	150830	150790	Y
V664	V66.4 Person injured while boarding or alighting	150840	150790	Y
V665	V66.5 Driver injured in traffic accident	150850	150790	Y
V666	V66.6 Passenger injured in traffic accident	150860	150790	Y
V667	V66.7 Person on outside of vehicle injured in traffic accident	150870	150790	Y
V669	V66.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	150880	150790	Y
V67	V67 Occupant of heavy transport vehicle injured in collision with fixed or stationary object	150890	2470	N
V670	V67.0 Driver injured in nontraffic accident	150900	150890	Y
V671	V67.1 Passenger injured in nontraffic accident	150910	150890	Y
V672	V67.2 Person on outside of vehicle injured in nontraffic accident	150920	150890	Y
V673	V67.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	150930	150890	Y
V674	V67.4 Person injured while boarding or alighting	150940	150890	Y
V675	V67.5 Driver injured in traffic accident	150950	150890	Y
V676	V67.6 Passenger injured in traffic accident	150960	150890	Y
V677	V67.7 Person on outside of vehicle injured in traffic accident	150970	150890	Y
V679	V67.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	150980	150890	Y
V68	V68 Occupant of heavy transport vehicle injured in noncollision transport accident	150990	2470	N
V680	V68.0 Driver injured in nontraffic accident	151000	150990	Y
V681	V68.1 Passenger injured in nontraffic accident	151010	150990	Y
V682	V68.2 Person on outside of vehicle injured in nontraffic accident	151020	150990	Y
V683	V68.3 Unspecified occupant of heavy transport vehicle injured in nontraffic accident	151030	150990	Y
V684	V68.4 Person injured while boarding or alighting	151040	150990	Y
V685	V68.5 Driver injured in traffic accident	151050	150990	Y
V686	V68.6 Passenger injured in traffic accident	151060	150990	Y
V687	V68.7 Person on outside of vehicle injured in traffic accident	151070	150990	Y
V689	V68.9 Unspecified occupant of heavy transport vehicle injured in traffic accident	151080	150990	Y
V69	V69 Occupant of heavy transport vehicle injured in other and unspecified transport accidents	151090	2470	N
V690	V69.0 Driver injured in collision with other and unspecified motor vehicles in nontraffic accident	151100	151090	Y
V691	V69.1 Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident	151110	151090	Y
V692	V69.2 Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident	151120	151090	Y
V693	V69.3 Occupant [any] of heavy transport vehicle injured in unspecified nontraffic accident	151130	151090	Y
V694	V69.4 Driver injured in collision with other and unspecified motor vehicles in traffic accident	151140	151090	Y
V695	V69.5 Passenger injured in collision with other and unspecified motor vehicles in traffic accident	151150	151090	Y
V696	V69.6 Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in traffic accident	151160	151090	Y
V698	V69.8 Occupant [any] of heavy transport vehicle injured in other specified transport accidents	151170	151090	Y
V699	V69.9 Occupant [any] of heavy transport vehicle injured in unspecified traffic accident	151180	151090	Y
V70	V70 Bus occupant injured in collision with pedestrian or animal	151190	2480	N
V700	V70.0 Driver injured in nontraffic accident	151200	151190	Y
V701	V70.1 Passenger injured in nontraffic accident	151210	151190	Y
V702	V70.2 Person on outside of vehicle injured in nontraffic accident	151220	151190	Y
V703	V70.3 Unspecified bus occupant injured in nontraffic accident	151230	151190	Y
V704	V70.4 Person injured while boarding or alighting	151240	151190	Y
V705	V70.5 Driver injured in traffic accident	151250	151190	Y
V706	V70.6 Passenger injured in traffic accident	151260	151190	Y
V707	V70.7 Person on outside of vehicle injured in traffic accident	151270	151190	Y
V709	V70.9 Unspecified bus occupant injured in traffic accident	151280	151190	Y
V71	V71 Bus occupant injured in collision with pedal cycle	151290	2480	N
V710	V71.0 Driver injured in nontraffic accident	151300	151290	Y
V711	V71.1 Passenger injured in nontraffic accident	151310	151290	Y
V712	V71.2 Person on outside of vehicle injured in nontraffic accident	151320	151290	Y
V713	V71.3 Unspecified bus occupant injured in nontraffic accident	151330	151290	Y
V714	V71.4 Person injured while boarding or alighting	151340	151290	Y
V715	V71.5 Driver injured in traffic accident	151350	151290	Y
V716	V71.6 Passenger injured in traffic accident	151360	151290	Y
V717	V71.7 Person on outside of vehicle injured in traffic accident	151370	151290	Y
V719	V71.9 Unspecified bus occupant injured in traffic accident	151380	151290	Y
V72	V72 Bus occupant injured in collision with two- or three-wheeled motor vehicle	151390	2480	N
V720	V72.0 Driver injured in nontraffic accident	151400	151390	Y
V721	V72.1 Passenger injured in nontraffic accident	151410	151390	Y
V722	V72.2 Person on outside of vehicle injured in nontraffic accident	151420	151390	Y
V723	V72.3 Unspecified bus occupant injured in nontraffic accident	151430	151390	Y
V724	V72.4 Person injured while boarding or alighting	151440	151390	Y
V725	V72.5 Driver injured in traffic accident	151450	151390	Y
V726	V72.6 Passenger injured in traffic accident	151460	151390	Y
V727	V72.7 Person on outside of vehicle injured in traffic accident	151470	151390	Y
V729	V72.9 Unspecified bus occupant injured in traffic accident	151480	151390	Y
V73	V73 Bus occupant injured in collision with car, pick-up truck or van	151490	2480	N
V730	V73.0 Driver injured in nontraffic accident	151500	151490	Y
V731	V73.1 Passenger injured in nontraffic accident	151510	151490	Y
V732	V73.2 Person on outside of vehicle injured in nontraffic accident	151520	151490	Y
V733	V73.3 Unspecified bus occupant injured in nontraffic accident	151530	151490	Y
V734	V73.4 Person injured while boarding or alighting	151540	151490	Y
V735	V73.5 Driver injured in traffic accident	151550	151490	Y
V736	V73.6 Passenger injured in traffic accident	151560	151490	Y
V737	V73.7 Person on outside of vehicle injured in traffic accident	151570	151490	Y
V739	V73.9 Unspecified bus occupant injured in traffic accident	151580	151490	Y
V74	V74 Bus occupant injured in collision with heavy transport vehicle or bus	151590	2480	N
V740	V74.0 Driver injured in nontraffic accident	151600	151590	Y
V741	V74.1 Passenger injured in nontraffic accident	151610	151590	Y
V742	V74.2 Person on outside of vehicle injured in nontraffic accident	151620	151590	Y
V743	V74.3 Unspecified bus occupant injured in nontraffic accident	151630	151590	Y
V744	V74.4 Person injured while boarding or alighting	151640	151590	Y
V745	V74.5 Driver injured in traffic accident	151650	151590	Y
V746	V74.6 Passenger injured in traffic accident	151660	151590	Y
V747	V74.7 Person on outside of vehicle injured in traffic accident	151670	151590	Y
V749	V74.9 Unspecified bus occupant injured in traffic accident	151680	151590	Y
V75	V75 Bus occupant injured in collision with railway train or railway vehicle	151690	2480	N
V750	V75.0 Driver injured in nontraffic accident	151700	151690	Y
V751	V75.1 Passenger injured in nontraffic accident	151710	151690	Y
V752	V75.2 Person on outside of vehicle injured in nontraffic accident	151720	151690	Y
V753	V75.3 Unspecified bus occupant injured in nontraffic accident	151730	151690	Y
V754	V75.4 Person injured while boarding or alighting	151740	151690	Y
V755	V75.5 Driver injured in traffic accident	151750	151690	Y
V756	V75.6 Passenger injured in traffic accident	151760	151690	Y
V757	V75.7 Person on outside of vehicle injured in traffic accident	151770	151690	Y
V759	V75.9 Unspecified bus occupant injured in traffic accident	151780	151690	Y
V76	V76 Bus occupant injured in collision with other nonmotor vehicle	151790	2480	N
V760	V76.0 Driver injured in nontraffic accident	151800	151790	Y
V761	V76.1 Passenger injured in nontraffic accident	151810	151790	Y
V762	V76.2 Person on outside of vehicle injured in nontraffic accident	151820	151790	Y
V763	V76.3 Unspecified bus occupant injured in nontraffic accident	151830	151790	Y
V764	V76.4 Person injured while boarding or alighting	151840	151790	Y
V765	V76.5 Driver injured in traffic accident	151850	151790	Y
V766	V76.6 Passenger injured in traffic accident	151860	151790	Y
V767	V76.7 Person on outside of vehicle injured in traffic accident	151870	151790	Y
V769	V76.9 Unspecified bus occupant injured in traffic accident	151880	151790	Y
V77	V77 Bus occupant injured in collision with fixed or stationary object	151890	2480	N
V770	V77.0 Driver injured in nontraffic accident	151900	151890	Y
V771	V77.1 Passenger injured in nontraffic accident	151910	151890	Y
V772	V77.2 Person on outside of vehicle injured in nontraffic accident	151920	151890	Y
V773	V77.3 Unspecified bus occupant injured in nontraffic accident	151930	151890	Y
V774	V77.4 Person injured while boarding or alighting	151940	151890	Y
V775	V77.5 Driver injured in traffic accident	151950	151890	Y
V776	V77.6 Passenger injured in traffic accident	151960	151890	Y
V777	V77.7 Person on outside of vehicle injured in traffic accident	151970	151890	Y
V779	V77.9 Unspecified bus occupant injured in traffic accident	151980	151890	Y
V78	V78 Bus occupant injured in noncollision transport accident	151990	2480	N
V780	V78.0 Driver injured in nontraffic accident	152000	151990	Y
V781	V78.1 Passenger injured in nontraffic accident	152010	151990	Y
V782	V78.2 Person on outside of vehicle injured in nontraffic accident	152020	151990	Y
V783	V78.3 Unspecified bus occupant injured in nontraffic accident	152030	151990	Y
V784	V78.4 Person injured while boarding or alighting	152040	151990	N
V7849	V78.49 Bus occupant injured in noncollision transport accident; person injured while boarding or alighting; during unspecified activity 	152050	152040	Y
V785	V78.5 Driver injured in traffic accident	152060	151990	Y
V786	V78.6 Passenger injured in traffic accident	152070	151990	Y
V787	V78.7 Person on outside of vehicle injured in traffic accident	152080	151990	Y
V789	V78.9 Unspecified bus occupant injured in traffic accident	152090	151990	Y
V79	V79 Bus occupant injured in other and unspecified transport accidents	152100	2480	N
V790	V79.0 Driver injured in collision with other and unspecified motor vehicles in nontraffic accident	152110	152100	Y
V791	V79.1 Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident	152120	152100	Y
V792	V79.2 Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident	152130	152100	Y
V793	V79.3 Bus occupant [any] injured in unspecified nontraffic accident	152140	152100	Y
V794	V79.4 Driver injured in collision with other and unspecified motor vehicles in traffic accident	152150	152100	Y
V795	V79.5 Passenger injured in collision with other and unspecified motor vehicles in traffic accident	152160	152100	Y
V796	V79.6 Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident	152170	152100	Y
V798	V79.8 Bus occupant [any] injured in other specified transport accidents	152180	152100	N
V7989	V79.89 Bus occupant [any] injured in other specified transport accidents; during unspecified activity	152190	152180	Y
V799	V79.9 Bus occupant [any] injured in unspecified traffic accident	152200	152100	Y
V80	V80 Animal-rider or occupant of animal-drawn vehicle injured in transport accident	152210	2490	N
V800	V80.0 Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident	152220	152210	N
V8000	V80.00 Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident; while engaged in sports activity 	152230	152220	Y
V8001	V80.01 Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident; while engaged in leisure activity 	152240	152220	Y
V8009	V80.09 Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident; during unspecified activity 	152250	152220	Y
V801	V80.1 Rider or occupant injured in collision with pedestrian or animal	152260	152210	Y
V802	V80.2 Rider or occupant injured in collision with pedal cycle	152270	152210	Y
V803	V80.3 Rider or occupant injured in collision with two- or three-wheeled motor vehicle	152280	152210	Y
V804	V80.4 Rider or occupant injured in collision with car, pick-up truck, van, heavy transport vehicle or bus	152290	152210	Y
V805	V80.5 Rider or occupant injured in collision with other specified motor vehicle	152300	152210	Y
V806	V80.6 Rider or occupant injured in collision with railway train or railway vehicle	152310	152210	Y
V807	V80.7 Rider or occupant injured in collision with other nonmotor vehicle	152320	152210	Y
V808	V80.8 Rider or occupant injured in collision with fixed or stationary object	152330	152210	Y
V809	V80.9 Rider or occupant injured in other and unspecified transport accidents	152340	152210	Y
V81	V81 Occupant of railway train or railway vehicle injured in transport accident	152350	2490	N
V810	V81.0 Occupant of railway train or railway vehicle injured in collision with motor vehicle in nontraffic accident	152360	152350	Y
V811	V81.1 Occupant of railway train or railway vehicle injured in collision with motor vehicle in traffic accident	152370	152350	Y
V812	V81.2 Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock	152380	152350	Y
V813	V81.3 Occupant of railway train or railway vehicle injured in collision with other object	152390	152350	Y
V814	V81.4 Person injured while boarding or alighting from railway train or railway vehicle	152400	152350	Y
V815	V81.5 Occupant of railway train or railway vehicle injured by fall in railway train or railway vehicle	152410	152350	Y
V816	V81.6 Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle	152420	152350	Y
V817	V81.7 Occupant of railway train or railway vehicle injured in derailment without antecedent collision	152430	152350	Y
V818	V81.8 Occupant of railway train or railway vehicle injured in other specified railway accidents	152440	152350	Y
V819	V81.9 Occupant of railway train or railway vehicle injured in unspecified railway accident	152450	152350	Y
V82	V82 Occupant of streetcar injured in transport accident	152460	2490	N
V820	V82.0 Occupant of streetcar injured in collision with motor vehicle in nontraffic accident	152470	152460	Y
V821	V82.1 Occupant of streetcar injured in collision with motor vehicle in traffic accident	152480	152460	Y
V822	V82.2 Occupant of streetcar injured in collision with or hit by rolling stock	152490	152460	Y
V823	V82.3 Occupant of streetcar injured in collision with other object	152500	152460	Y
V824	V82.4 Person injured while boarding or alighting from streetcar	152510	152460	Y
V825	V82.5 Occupant of streetcar injured by fall in streetcar	152520	152460	Y
V826	V82.6 Occupant of streetcar injured by fall from streetcar	152530	152460	Y
V827	V82.7 Occupant of streetcar injured in derailment without antecedent collision	152540	152460	Y
V828	V82.8 Occupant of streetcar injured in other specified transport accidents	152550	152460	Y
V829	V82.9 Occupant of streetcar injured in unspecified traffic accident	152560	152460	Y
V83	V83 Occupant of special vehicle mainly used on industrial premises injured in transport accident	152570	2490	N
V830	V83.0 Driver of special industrial vehicle injured in traffic accident	152580	152570	Y
V831	V83.1 Passenger of special industrial vehicle injured in traffic accident	152590	152570	Y
V832	V83.2 Person on outside of special industrial vehicle injured in traffic accident	152600	152570	Y
V833	V83.3 Unspecified occupant of special industrial vehicle injured in traffic accident	152610	152570	Y
V834	V83.4 Person injured while boarding or alighting from special industrial vehicle	152620	152570	Y
V835	V83.5 Driver of special industrial vehicle injured in nontraffic accident	152630	152570	Y
V836	V83.6 Passenger of special industrial vehicle injured in nontraffic accident	152640	152570	Y
V837	V83.7 Person on outside of special industrial vehicle injured in nontraffic accident	152650	152570	N
V8372	V83.72 Person on outside of special industrial vehicle injured in nontraffic accident; while working for income	152660	152650	Y
V839	V83.9 Unspecified occupant of special industrial vehicle injured in nontraffic accident	152670	152570	Y
V84	V84 Occupant of special vehicle mainly used in agriculture injured in transport accident	152680	2490	N
V840	V84.0 Driver of special agricultural vehicle injured in traffic accident	152690	152680	Y
V841	V84.1 Passenger of special agricultural vehicle injured in traffic accident	152700	152680	Y
V842	V84.2 Person on outside of special agricultural vehicle injured in traffic accident	152710	152680	Y
V843	V84.3 Unspecified occupant of special agricultural vehicle injured in traffic accident	152720	152680	Y
V844	V84.4 Person injured while boarding or alighting from special agricultural vehicle	152730	152680	Y
V845	V84.5 Driver of special agricultural vehicle injured in nontraffic accident	152740	152680	Y
V846	V84.6 Passenger of special agricultural vehicle injured in nontraffic accident	152750	152680	Y
V847	V84.7 Person on outside of special agricultural vehicle injured in nontraffic accident	152760	152680	Y
V849	V84.9 Unspecified occupant of special agricultural vehicle injured in nontraffic accident	152770	152680	Y
V85	V85 Occupant of special construction vehicle injured in transport accident	152780	2490	N
V850	V85.0 Driver of special construction vehicle injured in traffic accident	152790	152780	Y
V851	V85.1 Passenger of special construction vehicle injured in traffic accident	152800	152780	Y
V852	V85.2 Person on outside of special construction vehicle injured in traffic accident	152810	152780	Y
V853	V85.3 Unspecified occupant of special construction vehicle injured in traffic accident	152820	152780	Y
V854	V85.4 Person injured while boarding or alighting from special construction vehicle	152830	152780	N
V8542	V85.42 Person injured while boarding or alighting from special construction vehicle; while working for income	152840	152830	Y
V855	V85.5 Driver of special construction vehicle injured in nontraffic accident	152850	152780	Y
V856	V85.6 Passenger of special construction vehicle injured in nontraffic accident	152860	152780	Y
V857	V85.7 Person on outside of special construction vehicle injured in nontraffic accident	152870	152780	Y
V859	V85.9 Unspecified occupant of special construction vehicle injured in nontraffic accident	152880	152780	Y
V86	V86 Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident	152890	2490	N
V860	V86.0 Driver of all-terrain or other off-road motor vehicle injured in traffic accident	152900	152890	Y
V861	V86.1 Passenger of all-terrain or other off-road motor vehicle injured in traffic accident	152910	152890	Y
V862	V86.2 Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident	152920	152890	Y
V863	V86.3 Unspecified occupant of all-terrain or other off-road motor vehicles injured in traffic accident	152930	152890	Y
V864	V86.4 Person injured while boarding or alighting from all-terrain or other off-road motor vehicle	152940	152890	Y
V865	V86.5 Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident	152950	152890	Y
V866	V86.6 Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident	152960	152890	Y
V867	V86.7 Person on outside of all-terrain or other off-road motor vehicle injured in nontraffic accident	152970	152890	Y
V869	V86.9 Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident	152980	152890	Y
V87	V87 Traffic accident of specified type but victim's mode of transport unknown	152990	2490	N
V870	V87.0 Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)	153000	152990	Y
V871	V87.1 Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle (traffic)	153010	152990	Y
V872	V87.2 Person injured in collision between car and pick-up truck or van (traffic)	153020	152990	Y
V873	V87.3 Person injured in collision between car and bus (traffic)	153030	152990	Y
V874	V87.4 Person injured in collision between car and heavy transport vehicle (traffic)	153040	152990	Y
V875	V87.5 Person injured in collision between heavy transport vehicle and bus (traffic)	153050	152990	Y
V876	V87.6 Person injured in collision between railway train or railway vehicle and car (traffic)	153060	152990	Y
V877	V87.7 Person injured in collision between other specified motor vehicles (traffic)	153070	152990	Y
V878	V87.8 Person injured in other specified noncollision transport accidents involving motor vehicle (traffic)	153080	152990	Y
V879	V87.9 Person injured in other specified (collision) (noncollision) transport accidents involving nonmotor vehicle (traffic)	153090	152990	Y
V88	V88 Nontraffic accident of specified type but victim's mode of transport unknown	153100	2490	N
V880	V88.0 Person injured in collision between car and two- or three-wheeled motor vehicle, nontraffic	153110	153100	Y
V881	V88.1 Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle, nontraffic	153120	153100	Y
V882	V88.2 Person injured in collision between car and pick-up truck or van, nontraffic	153130	153100	Y
V883	V88.3 Person injured in collision between car and bus, nontraffic	153140	153100	Y
V884	V88.4 Person injured in collision between car and heavy transport vehicle, nontraffic	153150	153100	Y
V885	V88.5 Person injured in collision between heavy transport vehicle and bus, nontraffic	153160	153100	Y
V886	V88.6 Person injured in collision between railway train or railway vehicle and car, nontraffic	153170	153100	Y
V887	V88.7 Person injured in collision between other specified motor vehicles, nontraffic	153180	153100	Y
V888	V88.8 Person injured in other specified noncollision transport accidents involving motor vehicle, nontraffic	153190	153100	Y
V889	V88.9 Person injured in other specified (collision) (noncollision) transport accidents involving nonmotor vehicle, nontraffic	153200	153100	Y
V89	V89 Motor- or nonmotor-vehicle accident, type of vehicle unspecified	153210	2490	N
V890	V89.0 Person injured in unspecified motor-vehicle accident, nontraffic	153220	153210	Y
V891	V89.1 Person injured in unspecified nonmotor-vehicle accident, nontraffic	153230	153210	Y
V892	V89.2 Person injured in unspecified motor-vehicle accident, traffic	153240	153210	Y
V893	V89.3 Person injured in unspecified nonmotor-vehicle accident, traffic	153250	153210	Y
V899	V89.9 Person injured in unspecified vehicle accident	153260	153210	Y
V90	V90 Accident to watercraft causing drowning and submersion	153270	2500	N
V900	V90.0 Merchant ship	153280	153270	Y
V901	V90.1 Passenger ship	153290	153270	Y
V902	V90.2 Fishing boat	153300	153270	Y
V903	V90.3 Other powered watercraft	153310	153270	Y
V904	V90.4 Sailboat	153320	153270	Y
V905	V90.5 Canoe or kayak	153330	153270	Y
V906	V90.6 Inflatable craft (nonpowered)	153340	153270	Y
V907	V90.7 Water-skis	153350	153270	Y
V908	V90.8 Other unpowered watercraft	153360	153270	Y
V909	V90.9 Unspecified watercraft	153370	153270	Y
V91	V91 Accident to watercraft causing other injury	153380	2500	N
V910	V91.0 Merchant ship	153390	153380	Y
V911	V91.1 Passenger ship	153400	153380	Y
V912	V91.2 Fishing boat	153410	153380	Y
V913	V91.3 Other powered watercraft	153420	153380	Y
V914	V91.4 Sailboat	153430	153380	Y
V915	V91.5 Canoe or kayak	153440	153380	Y
V916	V91.6 Inflatable craft (nonpowered)	153450	153380	Y
V917	V91.7 Water-skis	153460	153380	Y
V918	V91.8 Other unpowered watercraft	153470	153380	Y
V919	V91.9 Unspecified watercraft	153480	153380	Y
V92	V92 Water-transport-related drowning and submersion without accident to watercraft	153490	2500	N
V920	V92.0 Merchant ship	153500	153490	Y
V921	V92.1 Passenger ship	153510	153490	Y
V922	V92.2 Fishing boat	153520	153490	Y
V923	V92.3 Other powered watercraft	153530	153490	Y
V924	V92.4 Sailboat	153540	153490	Y
V925	V92.5 Canoe or kayak	153550	153490	Y
V926	V92.6 Inflatable craft (nonpowered)	153560	153490	Y
V927	V92.7 Water-skis	153570	153490	Y
V928	V92.8 Other unpowered watercraft	153580	153490	Y
V929	V92.9 Unspecified watercraft	153590	153490	Y
V93	V93 Accident on board watercraft without accident to watercraft, not causing drowning and submersion	153600	2500	N
V930	V93.0 Merchant ship	153610	153600	Y
V931	V93.1 Passenger ship	153620	153600	Y
V932	V93.2 Fishing boat	153630	153600	Y
V933	V93.3 Other powered watercraft	153640	153600	N
V9331	V93.31 Accident on board watercraft without accident to watercraft, not causing drowning and submersion; other powered watercraft; while engaged in leisure activity  	153650	153640	Y
V934	V93.4 Sailboat	153660	153600	Y
V935	V93.5 Canoe or kayak	153670	153600	Y
V936	V93.6 Inflatable craft (nonpowered)	153680	153600	Y
V937	V93.7 Water-skis	153690	153600	Y
V938	V93.8 Other unpowered watercraft	153700	153600	Y
V939	V93.9 Unspecified watercraft	153710	153600	Y
V94	V94 Other and unspecified water transport accidents	153720	2500	N
V940	V94.0 Merchant ship	153730	153720	Y
V941	V94.1 Passenger ship	153740	153720	Y
